id（企业代码）,区,企业性质（精简）,企业规模,企业性质,国家,省份,区域,法人代表实名认证,所属行业,供应商交付超期风险,供应质量风险,授信回款风险,工商变更信息,法院公告信息,CA办理情况
24774,云南/昆明市/安宁市,贸易型用户,小型企业,贸易型,CHN,云南,西部,法人代表未实名认证,其他机械设备及电子产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24780,,,超大型企业,,CHN,江苏,华东,法人代表未实名认证,物流运输,年交付未超期,无pscs质量异议发生,授信超期风险中,工商变更频次高,无法院公告,未办理CA
24782,河北/邯郸市/其他,贸易型用户,小型企业,贸易型,CHN,河北,北方,法人代表未实名认证,机械设备,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24787,,制造型用户,中型企业,制造型,CHN,广东,南方,法人代表未实名认证,通信系统设备制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24792,,贸易型用户,微型企业,贸易型,CHN,河南,华中,法人代表未实名认证,其他未列明零售业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24795,山西/太原市/其他,,微型企业,,CHN,山西,北方,法人代表已实名认证,冶金建材,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24809,,,小型企业,,CHN,河北,北方,法人代表未实名认证,煤炭开采和洗选专业及辅助性活动,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24848,浙江/温州市/乐清市,制造型用户,超大型企业,制造型,CHN,浙江,华东,法人代表未实名认证,电力电子元器件制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,法院公告数高,未办理CA
24855,广东/韶关市/曲江区,,小型企业,,CHN,广东,南方,法人代表已实名认证,电信、广播电视和卫星传输服务,年交付未超期,无pscs质量异议发生,授信超期风险中,工商变更频次高,无法院公告,已办理CA
24878,河南/焦作市/武陟县,,小型企业,,CHN,河南,华中,法人代表未实名认证,五金零售,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
24879,上海/上海/嘉定区,制造型用户,微型企业,制造型,CHN,上海,华东,法人代表未实名认证,其他未列明信息技术服务业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
24893,,制造型用户,大型企业,制造型,CHN,山东,北方,法人代表未实名认证,机械零部件加工,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
24895,浙江//,制造型用户,微型企业,制造型,CHN,浙江,华东,法人代表未实名认证,机械设备,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
24898,福建/宁德市/福安市,制造型用户,小型企业,制造型,CHN,福建,南方,法人代表未实名认证,机械零部件加工,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24900,上海/上海/徐汇区,服务型用户,小型企业,服务型,CHN,上海,华东,法人代表未实名认证,其他未列明专业技术服务业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
24903,黑龙江/哈尔滨市/平房区,贸易型用户,微型企业,贸易型,CHN,黑龙江,东北,法人代表未实名认证,五金零售,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24914,河北/邢台市/任县,制造型用户,小型企业,生产加工型,CHN,河北,北方,法人代表未实名认证,机械零部件加工,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
24928,湖北/鄂州市/其他,制造型用户,微型企业,制造型,CHN,湖北,华中,法人代表未实名认证,工程和技术研究和试验发展,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
24941,,贸易型用户,小型企业,贸易型,CHN,湖北,华中,法人代表未实名认证,其他机械设备及电子产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24942,,,微型企业,,CHN,江苏,华东,法人代表未实名认证,机械设备、五金产品及电子产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24955,上海/上海/宝山区,服务型用户,微型企业,服务型,CHN,上海,华东,法人代表未实名认证,冶金建材,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
24956,,制造型用户,微型企业,生产加工型,CHN,山西,北方,法人代表未实名认证,其他未列明餐饮业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
24960,北京/北京/大兴区,,中型企业,,,北京,北方,法人代表已实名认证,互联网批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,法院公告数高,未办理CA
24961,,贸易型用户,微型企业,贸易型,CHN,安徽,华东,法人代表已实名认证,机械设备,年交付超期率高,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
24993,上海/上海/宝山区,,超大型企业,,CHN,上海,华东,法人代表未实名认证,一般旅馆,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
25004,安徽/马鞍山市/雨山区,制造型用户,超大型企业,生产加工型,CHN,安徽,华东,法人代表未实名认证,其他,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,法院公告数高,未办理CA
25017,新疆/乌鲁木齐市/头屯河区,贸易型用户,小型企业,贸易型,CHN,新疆,西部,法人代表已实名认证,其他化工产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
25021,,,小型企业,,CHN,山西,北方,法人代表未实名认证,旧货零售,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
25022,江苏/南京市/溧水区,制造型用户,小型企业,制造型,CHN,江苏,华东,法人代表已实名认证,机械设备,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
25042,上海/上海/闵行区,贸易型用户,小型企业,贸易型,CHN,上海,华东,法人代表未实名认证,五金产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
25044,,服务型用户,微型企业,服务型,CHN,河北,北方,法人代表未实名认证,建筑装饰和装修业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
25058,,贸易型用户,微型企业,贸易型,CHN,河北,北方,法人代表未实名认证,五金产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次中,无法院公告,未办理CA
25061,浙江/金华市/永康市,制造型用户,小型企业,制造型,,浙江,华东,法人代表未实名认证,机械设备,年交付超期率高,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
25065,,制造型用户,超大型企业,制造型,CHN,河南,华中,法人代表未实名认证,结构性金属制品制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
25075,,,微型企业,,CHN,贵州,西部,法人代表未实名认证,五金零售,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
25090,,服务型用户,超大型企业,服务型,CHN,安徽,华东,法人代表已实名认证,建筑工程,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,法院公告数高,未办理CA
25101,河南/洛阳市/涧西区,制造型用户,微型企业,制造型,CHN,河南,华中,法人代表已实名认证,冶金建材,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次中,无法院公告,未办理CA
25103,北京/北京/丰台区,制造型用户,中型企业,制造型,CHN,北京,北方,法人代表未实名认证,其他科技推广服务业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
25107,,制造型用户,大型企业,制造型,CHN,河北,北方,法人代表未实名认证,橡胶板、管、带制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
25128,上海/上海/宝山区,制造型用户,超大型企业,制造型,CHN,上海,华东,法人代表未实名认证,其他机械设备及电子产品批发,年交付超期率高,无pscs质量异议发生,授信超期风险低,工商变更频次中,无法院公告,已办理CA
25136,安徽/马鞍山市/雨山区,,超大型企业,,CHN,安徽,华东,法人代表未实名认证,水电煤气,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
25139,河南/郑州市/中牟县,贸易型用户,微型企业,贸易型,CHN,河南,华中,法人代表已实名认证,商业贸易,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
25147,,,微型企业,,CHN,河北,北方,法人代表未实名认证,其他未列明零售业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次中,无法院公告,未办理CA
25151,新疆/乌鲁木齐市/头屯河区,制造型用户,小型企业,制造型,CHN,新疆,西部,法人代表未实名认证,机械零部件加工,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
25167,辽宁/朝阳市/龙城区,,微型企业,,CHN,辽宁,东北,法人代表已实名认证,其他,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
25179,,制造型用户,大型企业,制造型,CHN,浙江,华东,法人代表未实名认证,阀门和旋塞制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
25184,,贸易型用户,小型企业,贸易型,CHN,内蒙古,北方,法人代表未实名认证,服装零售,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
25225,,,小型企业,,CHN,河北,北方,法人代表未实名认证,矿山机械制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
